uuid,Цена за квадрат
184f3300-4963-42db-b2bf-a153f3067986,150832
d655ae24-df64-44ae-86f5-af543735a540,156250
c8a5fafc-5e67-4c0b-b24f-44687c81f88e,151143
4fc4561d-c63c-4f75-9a52-6481b57550b1,156918
03145b4b-6b6c-4d6a-b590-adc27b116626,159292
fd55038b-cbf3-4689-934c-5f6d1b5e3046,154574
1879d7b9-de49-4fb2-bf22-cb1a72c3f506,154070
ffe275ea-f753-43c6-86f4-ef39e67fdbc2,160985
dc05f660-a9cb-43dc-9afe-61113858e2d8,153646
a3630b25-3340-4d63-87a0-35cffc0f1b62,158333
a729d721-efd4-49de-81b4-4f57a033449f,153000
a9a9e41b-9b07-41cf-b19f-01a53aac604e,159483
6c1fd296-a537-443f-a866-488fc7888a08,153226
ffa078c5-09f7-4b0a-aa6b-376e02bd3681,150685
042f999f-1c72-4ecb-9c57-c5964130b0bf,153846
63a62931-ff69-480b-ae53-a14005607333,150685
aede0e16-0c40-4f48-9c89-76ef19525159,159574
1aa223d7-8a3c-4535-90b2-c94a1ddb2599,156134
3e04a968-5f70-4149-ad9d-af82ad828ede,151261
155c6a99-5e5d-4c7e-88b6-a698607ea3ea,157978
ac1b6ab5-7c25-4a2c-92a9-384ca0096e7c,150388
5c268faf-21aa-44d3-8139-468cd5a1d700,160000
dc21cf27-49d4-41c1-b18a-1f1987befd44,155758
a262ffb3-c4a1-4054-9476-16751ce8ee48,156194
57d3312e-d78c-4f46-a3a9-de46d2cc05da,155647
2afc1689-6626-4252-9690-2dd9a4c8d73f,156522
78ac4b44-abaa-4393-b67d-e2458976555e,155629
feea2f9d-e504-4c7f-953e-0a113bacd239,151362
06b23acf-22ca-4d39-9bb1-40191099fe90,151729
4d97e35f-34ae-476a-a048-f3e5e010ee07,156389
f2caeec5-2cea-4a19-9749-5feb480a0b43,152844
a83d6dcd-4722-4e94-9f18-b8fefaf48e0c,153731
6f939f76-4a0c-48dd-a472-b63fe075018f,160000
cb7252df-6946-4705-b1ea-43ddaf5068fc,154528
8521fc9f-bb01-4beb-8b97-692376257924,157338
1a485794-8331-4a7d-a31f-1c85f2d948d3,151887
efb349e4-ea80-44a9-93c7-23a935c23f0d,160995
a75633c6-be8f-4968-83c2-a04f86a1d6b3,155645
ef6e88c6-a46d-4cb8-a4ae-9791758e4f99,156375
5fca7812-85ef-4721-a310-7ea0ce89e2e0,156576
fc522f13-4414-45b5-b2b3-62307362a35f,152510
52525567-fa5b-4f02-aac9-e1390bb47f19,159362
1b687ce4-99ed-4a69-8c39-b435015b7fb1,155179
909c3766-d100-40fa-aa5d-097db862eead,151786
8b74b7cf-6655-4fa5-94d6-94386f294646,159259
7c98e999-82b3-4ec6-86c2-e20761c35666,153170
69270ee6-e6d1-49b3-8386-e9a5f2e856ec,152333
d39c1c19-38f7-4786-9481-222120b93a16,158000
30bb5ad4-7e8d-4c9b-b0b0-c6898186e774,151515
aa3c4ac3-d954-4541-9cb3-9024f8b19ebf,154728
1c44c2e5-9a21-4eb6-8714-587f6fa4e8bc,151923
39e77071-147e-4b08-9d2e-b7adcaa30f3e,151316
f33be74a-13db-4371-805d-8cd02097636e,160606
32888342-042d-4b86-a6b4-71be3697a382,154000
8eddf55f-34e4-4208-9fb3-4aec148951a5,150782
26e8823b-dd79-4c2c-8e18-ffd9314dc20c,150142
4dc94fc1-591d-4e37-8bae-9e7f8fc75eee,156136
cb31e6e7-7ba8-4d84-93ea-968ccdfadbbf,152632
8891c866-4da7-43c5-89f1-a3ee5d4bea8c,156117
855af276-d2d2-4a35-881c-5e87e7b8592e,160000
17b7d377-92bb-4b26-8591-8ef08fe7f675,152420
12fd2d68-9ffb-49b7-b5a6-703b70ee50cd,150659
00b504c5-7c90-4ef6-88b8-14646a607bea,159251
282fd4c5-566e-4620-840e-65428535833b,151351
bb88d245-418b-4b59-a094-9df593e3dc1a,153763
2d2c2001-7420-4188-b56a-59ba5f402678,152514
eb93f942-f9c5-41dd-b799-2191de7f9655,153476
7d3022a5-1fb5-48f5-857e-d173883e2ee3,157407
85256f0f-f1cc-4157-9042-ca4639edbbf2,159459
c60fd786-4559-407a-b874-608e1ef3bb27,152438
1f613cae-c109-4ca6-b27d-cc461b26bfc7,154176
29a1a5ad-823f-454b-be1a-2f08ebf627eb,159431
d377b85e-59a7-4ccb-853e-86feb6d211d6,152244
91aa1628-48fd-4bcf-94ed-8dee8dc4c7da,151064
160ba7a7-e9f4-4ea3-a898-e3e9036d830c,157424
e49c95c1-f545-4c3d-9710-300f17b43566,152778
3f070c91-e15c-4e71-9178-0e68fed7240a,155000
eeaa5fe7-b208-46eb-bcc3-2bad8256b8cd,151190
66803c14-ed50-4bc5-9160-a428b72ad128,150101
b0b611ab-fc2b-4dc3-b63c-9b3b606cda3e,154762
a12e6f30-4a99-4b5e-8245-c69da807e9b8,160363
3a8aa644-1d83-411c-bed9-0601ed46efdb,155191
6ec38d60-51e9-4843-9981-d2edd38ebcaa,159236
332fe9c6-15fe-4c49-be7f-213fe46b4269,154062
cddde60a-7eab-4733-b8da-c9b1ba25cbfe,159375
f1177ede-1420-4dbb-b204-261c77882305,159370
f2add122-e9db-4b68-8909-910501702f9e,153848
3d23172b-661e-4839-a6b8-4a54f334b35b,154717
38cf3e11-8b47-42af-873f-1b56e43ab31f,153239
8e9698a8-2031-4839-b5f5-9032cb09bc5f,157080
8cbd1af3-1477-4557-b0e9-c8ec76ee3932,154412
d30169b9-dfd3-431c-9507-e7ecbf50c955,153162
5e2eaed6-fe40-43a5-a0de-86d43eec6db2,155172
b1bed378-9dea-45dd-84a3-bc6012254178,159639
b536cf5e-6fc5-4c2e-b7b6-10221d392abe,159778
4900b4d0-15b4-43ab-8a8f-ffaf9a363848,159574
77fbb4d6-6527-46b9-bdfd-888a2ccc307d,156000
0519a875-18bb-4969-aaff-100fc10beaba,151608
cca54c65-f358-4ae7-8e35-fda70a2206f6,153000
71ce6d0c-850c-4b15-ba62-8868273e634a,151117
ab7b8b8b-cee5-464c-9a94-5f4ab948692d,150824
d6a68b9c-da51-467e-890d-7b9d77ef7d2b,158273
20e537be-2ced-40f8-b4ab-984c9a04e565,158192
bf85d2fd-bb1c-433b-b054-26ff83e76fa3,158192
3432ada3-4c57-46e8-bed9-be740116f854,157303
597ddea6-5057-4524-9475-8f8d8b625611,152987
0520b712-2ae4-4cda-bcbc-c6238bea8076,156704
284d254a-2172-4829-880c-cd298c63763b,156250
1a29129b-7029-4f57-8569-553a3661ac79,154717
2c5e4848-da8b-4960-a218-d24209678f3c,160714
932ec1ec-0408-4bd6-bd77-e52a0ee55c32,160000
4f7bdd95-b1bf-4a6e-9335-ec732963c7dd,158186
ac1c445c-5863-4ce0-ba02-c3d47891020f,153565
d7a81445-6bbb-4faf-905f-9e824ff27321,151648
463326c1-be5f-441a-905f-d384620c7a98,160057
51af89a3-1a2f-4785-a10c-26c21ab85dff,154064
1ea68c9e-524e-4c72-89b3-6d4c039d19cc,156522
fe6d40ff-bb84-46cd-888e-a4e607d36b7c,157143
b438299d-5e82-4462-85d2-1b5b213e49c7,157539
6735435e-d254-4582-8844-4b2c7d881eb7,155216
5fe5d5ac-47d6-4a3d-bbf5-8ca9d3edf224,152639
c80cb59d-26ba-48a6-a403-2399f207de2d,154088
a9713d2e-accf-44a2-985e-cd133cc6eee8,151617
cd276bcf-b4cb-4e79-a9e2-3c2033139850,156098
264314e5-acf4-44a4-bd66-02f8cac8b356,151471
7c91e6ba-114c-4158-8114-fa4235d0c316,155111
6b2a1428-fbb6-42ff-b253-c054e26ddf10,158537
0963aae0-98a8-4988-8b6c-16122d72a506,151591
ca9297f6-9294-4f17-adba-8dad2c5c6eef,153145
cb0fe234-b6bc-415e-9812-f5275d57c34a,159817
e8e1201b-11ed-4de1-805e-250280bd435d,151145
4b75270d-8322-4352-ab53-ea0060b31043,160938
26dbccc1-cb67-42ee-b93d-4d42d927f92a,156894
8ae45835-a900-4054-837f-608fa1acd76b,158610
f5b770bc-0b4b-4f26-a8ed-8f03bc0cea4e,152813
6b8d5409-0698-41cc-a4a9-c5daff23498a,160428
cd83beb7-0ea9-43c1-bc6f-f222432b3e89,157353
4f3177c8-fb7b-4fbd-bc29-f5c6fe3f17ee,158416
f04a68c6-570c-44ae-af8a-c809bf56e4a5,160900
c25e9c64-9670-4899-85e2-749032573676,152174
3bcc28dd-3339-4a58-b2d1-c1ac7451653b,158358
2a7ed485-6d91-4433-8573-2d163f32c30b,160180
ab23da63-c4fd-43b3-a329-134b53e84acd,155853
5dccd199-f96b-4a32-bc3f-3ed5b260b310,156667
72e69bd6-0434-4f20-a711-12fd3cc68e89,157077
c4c5d743-d242-4775-a1ec-b11711d15d09,151976
3516f15a-7d81-4064-995a-f05b6c58e9cb,156455
01bc38d0-3621-46ac-af65-26bfbf30dcea,160000
fac716ec-14b7-48e4-ab92-db83e2c528a5,151389
6343053e-76c2-457b-8182-b126b55daace,152995
0f3b379a-2713-4cc7-87ba-527d5fdcda19,160920
056cdf06-f9e3-4e79-9b54-c510881c8d19,157068
68ef19c1-1a1e-4857-9c23-1dea05cac258,157712
b7d20349-8722-4e48-b455-714c14f18e80,156061
cd898b06-aad3-476c-abbb-5e922ae66682,152878
ad9a2cf8-2ecb-4309-b8bc-036574ff193d,150811
b323773c-bea6-442b-8c08-a0833d19f703,157480
e86a47b3-bcab-467f-be8b-b5c0643cb88c,156317
17bcd260-9379-44ce-9d51-0838dbb629a5,157258
b31b342e-cb35-4d3c-be91-2f4cb883790a,156788
86f4c132-ad79-45ee-bbdc-978227ec0de2,157368
6e6d07f6-9d21-4f11-87a6-1fb0598e907b,160811
42a8ad87-3348-4b97-8bbf-a90aff027b8d,160000
47bb00b5-3419-493e-8a4e-b7857223414b,153153
ac8ddcd0-223b-41f7-8b4b-c563265e70ff,153355
42ccc6ae-8ac5-4c75-8261-e6b4371c84f8,160057
0e341494-3313-4b93-9995-072535a778d6,159091
f4ec7adc-f20b-4619-b01a-158d9452a854,151724
36a248c3-5009-44e1-a470-d4007d8a96ae,155647
6cd1577d-6f71-4d6a-a87d-83fa2c285b19,155758
3d64a8a6-860d-4b80-ba12-f915bc3a5562,158333
e3800a35-ed97-4f11-a785-eda19eee65e9,151351
166fb417-d29d-48c7-8622-db71d08a9743,152542
99acaf59-17be-4c32-8a84-8cb9d57b3c97,156942
1845a2fe-23f3-4068-aed2-2313e37333e7,152212
1dfee7e2-a945-4e2b-af60-297e6d65e179,160804
d8d69394-0273-4df8-8225-c679f63fcceb,157065
6976d6d0-15dc-43d5-886e-1278a5453f5e,156250
7c88a1ea-df47-49c9-8e97-ad8fbae8664d,160779
1a2beada-b4a7-44c6-9acc-d3740024c00f,153333
1a507257-73c5-4f0b-ac19-2f9d31cd610f,150362
3e520442-4d12-4a16-a36a-64ed29b7ee4b,156425
8d3dbe31-218d-481d-b100-54bdd289d8a7,153824
b81f8c74-23f9-4afd-aa59-a8f127a0be8e,154167
f35827f4-7b8d-49ee-a0b5-205f0f86fa24,155666
1e4afcaf-c9ba-4c6f-bf1d-05eb5bb4a6c2,158017
669ed5dd-18b6-4490-b123-4f98ed6a4f4e,150943
c74ec79a-354a-4e3c-96cf-a1d4d2edbe63,150273
7ebdb9a8-51cf-4bc0-84a4-fffc3453b2c8,153291
35248bbf-028d-421e-b6dd-7ab840d62af2,157609
5fd1e343-31f6-4dbc-9b20-ff8ca3bb7190,152778
a10905f8-bb4f-4839-904d-431837db7e39,156345
b341e912-c101-4dca-bdb2-d92b31a2f67d,155263
57843a9a-99cc-411c-a33c-237be01d769c,152620
3381e5e7-aa0c-4c81-a2f6-79110a326fb0,152284
946e5ba8-a84e-46a9-9341-0d9fa31c0822,151497
33261d5e-4505-4540-a115-258169150fad,150868
30de7602-4381-456c-bc95-6305d9f6c092,156818
3a8dd366-707d-4ae2-8366-540a96ff0b4b,156682
3315a094-e1b6-494a-a0ab-7119278555c4,159259
ab93fe88-9363-4d3f-bcc9-98ebb509e272,153659
dff170bc-edc6-487c-bf66-28622cf6d268,153191
584af7ce-4e8e-4081-8730-2630efbfd320,157398
1f10fb7d-c4fb-4ccb-a162-fe3d9b4d7ec1,157143
9fdac360-e6e1-4890-bbc7-932254b6b441,159375
dae7e15b-ab0b-4042-b43d-57542805f32e,153670
165d9ff2-76b0-4e16-9bb6-ac461f508855,156351
d1a8e9b9-c860-421f-9b6c-ad8d6765620a,155983
678e134f-2ac4-4c57-be12-43e46f4ff98b,151140
e5abb51e-11e6-42f9-af09-7f99e0afc826,155367
469c71b4-5e90-4dce-b423-4246b3076111,158759
3ebe6ad8-7733-460d-88c1-33534b6a8556,160784
afc74bf4-5e26-4b24-9677-8183bd4b560c,150985
eca140e3-4b05-46a4-8c38-2cc3e54e6a79,152510
40cb1307-5d83-4b48-8c5e-9a59b893cb1d,159091
d9ba4d28-48fd-4496-be53-a8b960ed4cad,156923
4a544031-c61e-489d-94a2-a92b15035778,158002
dbc75ceb-2288-446f-85d5-f12a40c37dba,159348
591a82a3-07dc-4acc-b616-90abdc6a8a0b,152990
be429ecc-f5d9-402d-8607-fddb42b3265f,159425
fd105bc0-21db-46c8-8c64-67244a85681b,150812
bb139be2-c2d3-44c5-aac0-495fbb84b1e0,155963
e113f649-3c08-42c7-906b-77d6386e2fbe,154756
b3592360-acd9-4cab-aa38-618e2f3bc0e0,153226
c2eea086-c57f-4e6a-8d5b-4a99466874e0,151515
45dcd798-8a7d-4a76-a21d-a27af8e3eb89,156452
3b443cad-1589-42b0-a416-ba09aeb150c4,158840
ebd7b7fb-4ffe-481e-b73e-5c1e5db595b5,153333
295ccd78-0c3c-431f-918a-562a2a11b80e,159111
3d08070f-887c-4d0f-82dd-389d571c07b4,150755
313fe9f9-4665-4855-b88b-06dc28a9e6ab,154904
eabe36d1-4bb6-44f0-882b-70fb38b26c61,150069
4687d7a9-fa06-43d9-94d7-b689d9a17543,152077
1003e6e7-9099-4512-925b-71962052b4c5,157556
c8babe22-8938-4540-9604-6e46ecdccf9b,159159
641b4b8b-99ad-42dd-9760-fc38747787c5,154346
73a3d5f5-68d1-4aa4-a77f-5ff622713f45,154545
42bf0237-dfde-4455-990d-158d20453c2d,151923
a60b19ac-b73f-4eb4-bb82-6af7d6a42a0d,154630
b6055169-59d6-4718-9659-73488928a5ab,154452
097ba578-5b86-484a-8df7-43f7570dcfa3,156364
300985a6-9ccd-472c-a10f-4e9e51221c08,155991
719a314a-14be-4313-bf73-4966273a4a13,154524
4d962609-3151-4aea-be92-dd885f5108f2,158434
44f50b3e-3728-46d2-aeb0-78349ef7d5fa,159302
73dd87e8-1002-4c58-b235-ab531606f7ae,160600
9d48d6bc-0524-4aac-b0a3-d478a42c7746,159639
9fb67442-7cdb-409a-971e-c299ba1143b7,153958
803cde60-e1a9-406d-9a5c-937c5355b083,153061
d5bf0724-fd73-4596-bb83-39b3f4bab00d,160488
e307e348-2b6f-4110-b03a-156d85a10e8a,154639
ba56ce72-2c0b-4f30-a06e-912bc556a2ee,154639
a8729c9c-7d57-4d60-bbd5-daad389574ba,155556
6c1bf374-eab9-4544-94fb-d47e640087a3,160656
72ff6ccf-695c-44df-b8e1-8015bbe7a0eb,153110
4d587276-9283-4517-b666-ffc45e26adf5,160180
de13a3a8-9a9d-4720-9fc7-c8ca2eb53aee,160000
a316f1df-3289-4bf0-9a30-58f9fe7b31b9,155738
d2d4b131-2b5a-4d70-8ffa-170300164ed9,157303
56587533-5cbe-485a-9c93-71a651b1d8dd,151241
00cc94fb-9221-40b9-aa43-4f8323e221ed,151188
fdea1d43-cad3-4261-b92d-db832a9b9ca1,160250
690f616f-758b-42d8-8e81-cec75ecb5496,153333
6d203461-5f27-4958-8423-99a65b60b4ee,157725
8544e301-4cfa-49d8-a70c-3563d6e7911e,154113
468e7c3c-fc83-43fa-8757-6b8a9e87ef29,160301
e9aff268-1ca2-455d-9ed0-852f0b85df36,157051
f38b20dc-28c9-4dfb-a261-0e031c23f14a,158194
8b43fa5e-7233-40d7-923b-3d802c2e5959,157647
3dcae806-67a5-4ade-8a12-779f15e723ef,151475
e2863a74-b1e4-4fd8-9174-495525704e7f,157841
ae55b161-9e44-4373-8724-70fca6a0fc2c,157389
1516c550-d355-44c0-9a66-edd5cf1119ac,157205
d17b2c43-8a16-41d8-a171-2cf553b44e00,160811
e325ab2a-5fa6-4763-baac-1026482f4e5b,151364
50f6483d-7a00-4999-80d2-ff365fa62442,155844
e6e6bf8d-e75f-4a86-ba8a-cbcfa966b4f4,156884
f4754d3b-43ad-4d8c-bdae-34ea8ad81253,156351
dc82b3f1-9286-4b62-84a3-964d858a129b,157963
3641cc93-0d09-4a75-b21d-084676d0a831,155070
df16ff21-ffc7-4fb8-8ca4-3e2488921622,157923
70fb2a98-459b-4b29-914f-71169b6a8d5b,156522
bb7d838c-1653-4ae8-be3d-94e44c951579,155668
8157dd98-8d81-4b21-b30c-9d90dbd6ff04,158571
ec7eba1a-4bab-42e4-a496-af83e041a91a,154762
8f9bbf73-687e-4ed1-8847-d7a2dc24dc3f,153846
b2a360b9-2e60-4d1f-bb5e-7cc37d139302,150463
02c64133-84ee-4e4a-b466-63b0a4e26b7a,157895
f5c35888-1ef7-449e-abc0-7bd5f07b6d5b,150701
09cc42a9-e5b7-4985-8229-6728a0962cc5,155556
07c7de34-a851-4121-9295-ac4b95f652d9,153793
81eda841-67cb-454d-9cad-a69fdc70ad62,159081
495feae1-fb50-4b88-b6b5-dd6115f1a764,157270
3e5e20ab-f9b7-4651-8d86-202994377d2c,153194
6aa76798-f930-45e4-abec-5d74e7e4bd6d,157971
e20ad5c6-22c2-4c79-b109-b9734030e6f0,158263
b7f43f0e-28ae-4658-a5ab-b3552934e4e2,151929
5b1a30d3-0fe5-43ad-a0be-ccd79678319f,154915
a4ff5deb-5ab9-4059-9b54-56f1aaf225d3,153959
85b3f2d1-3606-4197-ab73-2988d0ff8f6a,160284
cb13be45-c622-4e74-a967-ba1b953ce9d7,150301
ac6e8513-4aa3-4483-9aa5-3911bc7405ad,159091
aa5bd474-2d45-49f8-ae6d-d36f4bc3548b,153504
f68136df-879c-400a-b5a5-6d37244c1e87,153226
7e87dc25-926c-422b-9752-a071349037de,156352
84c79e2a-7422-4a99-bbd3-6afb238cbc3e,158416
556ae261-1ee5-4a8e-a807-15046d52de1d,155294
90d83add-5e6d-4644-be50-0d1ce2ded1e7,151923
cdb350fa-ca28-4279-a3ea-f8550e0a5a2d,158730
ef0f2b99-0114-4000-a461-b5440713d5e3,154341
76bf2bcb-7936-4da2-9aa6-537a388510be,160138
fdb7d19b-08f7-4637-9cc9-08e579c98007,157333
4ffea245-da8d-46b2-89d9-5422b2d18b76,158621
42c00274-a944-444d-87cb-6898be2722fa,154545
275e0629-ad45-49c0-9767-8b76be7d5832,151429
4c40e94f-589d-4d5b-b101-e5b08820140a,157729
24e62e5b-565f-49e4-9e88-21cefac4b472,157692
743bcfd5-3f74-4d3f-a94d-0378fa9e7d4f,155280
064d235b-a399-4e51-9fe9-a572654b0dc3,153934
ce7bd2c0-2c43-4ee3-af71-6b3a428d467f,155732
bf1bf484-beed-410d-ade9-6d797653ecc5,155508
a2d571b4-97ad-45c1-9691-e7493d4bd500,151989
bfab5599-9d9e-434b-aea9-6fb78fc63e9f,155213
70ed0924-f26c-4629-baba-1b6cd623d07c,160938
d81ead8f-07de-4219-a948-237f87f06591,150215
c6ccb7d7-778d-438f-a44f-ba3cf726caac,157576
3e54788c-9a0c-431f-84c7-be99b1ea4462,152672
e3016101-047c-4e9c-b578-e405350980d9,151039
55204138-1969-4542-a15b-d3217e2c6f47,152174
71411982-528a-4fee-9eaa-15ad89aec74c,159159
36e857b5-3387-4de7-8021-3e67351cf653,150316
c53edbb5-db8e-41d6-b70a-cd470aca37ac,155714
444294c6-90a1-492d-94c5-26ca050c699a,151633
a865ccc5-a22b-4716-b60d-47fbde2845f4,158163
5b4a17e9-b6e5-4420-a3c0-3325402e6904,155556
9de85621-868d-46ee-98c3-4c2bc684dfa0,154237
ff471d51-7642-45c7-9f7f-60977206cbff,151444
a3f39e8e-eedd-47cf-a103-388aab4a62ec,151163
377603c5-b80e-450a-9eee-5797fd8432a0,158825
2028cf7a-7879-41bd-ad42-832e6e06af99,155367
787c445f-1e8b-464f-bc97-35ba73f9f138,160490
3971208f-77fd-468e-971a-c99848883020,154806
a3b2d256-d6fb-4068-b86c-8710cae7a6c9,157143
29b969e9-c5f7-498a-a58f-7fe867e0f3be,158207
67679bd6-b5d6-4e36-ae5e-7c03e014ea1c,151125
30d4a26d-fd21-42ff-a30e-fd18b9ba3ffb,152038
205900ff-164c-4adb-8a3f-07fceea41112,158451
6de045a3-4b1d-4ffd-9a21-dd9ead25a675,152778
c465a603-9412-44f4-a8d5-3ce15f5cd734,154839
3408073e-bfcb-4aff-8f81-4328cc4ccbac,158701
1d4812c7-8013-4660-a954-8a87110eaaa2,158765
4c2bda5a-4977-4d7e-bcf1-5f79e4838414,157957
2d390f78-7b68-4c5b-974c-bb693413e353,152000
ee1cf5a9-82ff-47a1-b67e-e0094435f1e8,159794
9ee731da-17ac-4f35-9e48-d427dbd611c5,150754
8477b0d7-7fa6-4bf7-a2f6-4c73de0bd49c,152299
c9b10ccd-4dd8-4f4a-adbb-eb79f9fb4517,154150
af959ec7-68e1-4922-a746-349fbcaf73c4,154158
1c8132c8-4a73-48fc-9b2f-e5d8b1ead77e,160000
84878779-1011-4f16-9701-868efb2aa2c6,150131
cdf6ea7b-57c4-4e41-b274-0cebf9bb0366,161000
3c2403f5-93a9-454a-991a-829af5da8999,150685
e99ea788-654e-454c-9f57-9083c502dcae,154261
bf265468-5e72-4029-87d9-8366c88aa024,150137
dc2d9c99-76e8-4939-b118-aa32c62b8460,151261
34de3fb1-e6d5-41d6-aaea-914688647664,158348
9b8eba35-1845-48d7-9972-7f7aaabbbf1b,160023
bd147e6d-bb44-4319-a651-cd8220bfb557,159004
f59154fc-19a1-4731-b04f-707094e6cc7c,151064
bb932e0f-21c2-475d-95d3-9b253bf92374,157576
ee664412-fa43-4738-a19f-0f7e9eb7dd7e,160417
951e12ce-054a-4e60-b02a-58692c3acd0c,158562
ac6a304c-242d-403b-97ec-69b54e75ed56,156667
2c0e556c-5c54-40de-ab4b-fc0d6796f09d,160870
d8d30c2a-8084-4b29-a52a-3d67d712627a,154762
e6210704-20d3-4bba-a458-5ec89e93aece,156626
2a74b1d5-36a0-4d4e-9e1f-645f8a391f54,152000
c316dca8-d516-4721-8024-1f860e963d9d,153409
fc3529e1-35ec-4a11-b1c6-c57f520845da,151899
7f65df96-9ab5-4347-adac-9e25956ed8c5,150980
f1dcdc9e-84d3-49ce-b1d1-df65303704a9,150289
cd26f216-952d-4fd0-b41d-51048f3c4f55,152500
01be1e06-f5b7-4cb8-bca8-c40556192ef3,158019
352a8ab0-bd2f-45be-a653-56667842cfec,152104
c3f8e0f6-1fcb-4bbc-a679-b3cbd4aa3da9,156250
e28d48da-68d1-404b-8bfa-95351b9c3225,156997
1a009c69-84ef-4ba6-a1cd-1e744a9cc764,159184
c68b3f2d-5d49-4056-b8d8-c676accd9dfc,155263
08dbe7ee-7156-49d3-93c4-840d91357adb,156667
d7bafb1c-1215-4649-ad9d-2d61bbbb05b2,151250
d86024c3-2497-4a19-a42d-d6bbb48e584d,151140
008614d4-2c80-4801-97fa-60d50bef22c0,157062
c4630545-6e43-4457-b5c5-017869f99962,153571
f6f95a9c-e211-4d6a-bde4-43c0f0048e45,160870
48607452-93c0-4dda-87dc-8a93c4504c4b,154104
49061b21-3884-40c2-8caa-8cbed0c027df,160000
b59848da-da5e-4dc2-a736-37a1a8c6aec3,151546
59ef95cc-3bb9-4bcc-8ad0-ed43ab146581,159000
afbcf880-f866-49a7-8db0-3867e78ab74d,152727
5ceca1a7-30b7-4d26-b0fc-942196e28e99,151880
fa3b0abd-b4f0-438f-908f-db346ed0bc46,158974
e5d2a993-ac54-4d79-8923-825d201dbd99,153333
7906ecef-687b-43f1-acb2-b71454d8076b,155000
7a4ec0f8-1409-431e-bc87-beaf784d0b50,159091
f23098f1-3f06-4384-b3f2-bdae547fdb46,156652
40487378-96bf-4656-b8a1-d6cd20a121b8,157651
ec330a97-f4d1-424c-bc12-1dca87efc8ea,156532
895794cf-ec83-422d-860e-f307983da7a4,153509
65bdc0a5-0da5-48f2-9b93-5180ba225756,151147
2ae6307e-f080-4c70-a172-1e558609f9b3,152941
bdc0c488-c127-4ce5-bb8f-86b7e356e7cb,152299
81a21c52-6d39-4229-9964-531b4db85986,153594
045efc16-54a2-41db-9e40-06a09730a3b5,150987
96e003fb-b1df-4c62-b72d-16b93f165d5f,151277
15e9718e-0573-4585-b82f-77113b0707a8,150878
c8f07abc-418c-4572-b535-5bff50464a9a,156309
3fc09b98-e96b-4e44-a192-4fa668fe370c,156627
5568ee31-7f76-42a5-98d6-a31bd143b543,151352
827cff48-77b3-4158-8ab2-fcac84c4998e,155080
d009df9b-c901-4578-af90-200552328eae,153289
fc422245-abd8-4723-a3ab-33df69b9a410,154806
68725afa-248c-4111-b34e-85012d0f6eeb,152941
a29d00b0-4582-4dd4-bc80-b8b6848cb02d,155405
fd2dfee7-bc1e-4dea-ad6c-0a022287127a,159439
5604f8df-97a2-45b0-ae18-f1524cb24f3b,155340
e6b34014-b91c-4728-a00e-b80d674d5058,152500
76a441e7-168a-48bf-9a24-e06f2386f9c9,154846
3235dc92-a7d6-4e4f-b9bb-fb9ac26b3747,152733
a740f4f7-d0df-4779-aac6-0b93891a6c6c,151815
d16efadc-2e53-419c-9ca4-25da7e63c0a2,152034
9e96f487-3eaf-4c36-88ef-b3c9942dde27,154696
7bbc62db-e31f-4563-b498-b6c9a0c09a6c,152263
fb03c891-a08e-44fc-9608-52bfb735b514,152410
3fa38fd4-3b17-4cf2-9a6c-7f4f6b2c91b6,157500
fd304d97-ea73-4004-aac5-8789d813bf01,159091
1849c777-e0ca-47ff-bed9-345dc51638a6,151792
cdd85056-c291-471f-b6fe-370666068fe8,156944
1e29831f-9d05-4c11-977b-fca5f04d5d6a,157895
7a088b9a-e12a-488d-9bf3-dbcdc8f2136c,157875
186fa6cb-0967-41f9-acd1-b88496ca4af2,154000
289f48b2-fa16-4027-9c8e-bb4eded6db40,151613
4f8098b1-7a70-4483-b855-15919200b317,153837
b6bd5238-0dc4-43c9-97b9-338a22c66798,150579
368f8045-395d-42d1-9f33-e1b8987828b5,153968
ae81cbc1-0b3a-4b1e-bbee-e990e15a16f9,153333
7f435c1e-2236-4092-bdb3-4715cdbe536f,159218
5a3d2f38-b2e2-4144-b603-c48ce24f4a66,160079
e4a1d3b4-f5ef-4328-8794-b2cece303771,156652
ff1f079f-a4b9-43ff-9d3a-23c4120e61a5,160082
e5b64b84-2776-4c4b-84fa-583b3a9ab923,160920
a40b410d-977e-4498-bf5d-19dd88816055,152941
3054ce07-6295-48e0-8275-abc3b4ff4633,152941
7d905fdb-f6df-43c7-8e8a-8fa92f606384,158537
33ab9cda-6f6e-49ef-8cea-85c829f8b4cd,158636
7743963c-ba3c-4817-963d-e4dcff656ffe,156216
951d0819-f367-4365-8804-004122ab1712,152120
7d3f5182-34bd-4f17-9383-e295e5a3e470,150519
995a4fd2-588f-4830-9377-95beead09add,154822
c1d98e54-299f-47da-bec8-bb4515c9acb2,151667
03f6e032-067e-4bdc-99e4-33d0d209f118,156347
4955ffa1-deec-4715-b594-c3aad2c7fdc1,150269
cfc3371d-1230-4365-a592-2b6c1e1d407f,160991
c18bf2a9-807b-4acf-b883-2da2c4839ba6,152225
06b6ca62-5ab6-45e3-b82e-aa7ec437ee92,158333
5672c2e5-7df6-4f90-8380-dc25ffb8239d,158371
76f63b8e-05f9-4c9d-b3d1-85250d396db8,151108
